название; max C; T(maxC); max Xi; T(maxXi); G; f
term_gem_glass64_J50_8_H0.0.dat;0.394120738;1.509275241;10220.07888;0.0001;4198;15
term_gem_glass64_J-34_5_H0.0.dat;0.398457923;1.586263447;1564.911749;0.0001;7184;15
term_gem_glass64_J46_7_H0.0.dat;0.398305734;1.586263447;8092.077487;0.0001;8976;15
term_gem_glass64_J-38_8_H0.0.dat;0.337356107;1.436023605;156.25;0.0001;4;16
term_gem_glass64_J34_8_H0.0.dat;0.368058983;1.212546004;312.5;0.0001;8;16
term_gem_glass64_J-2_5_H0.0.dat;0.365063529;1.393790364;1562.5;0.0001;16;16
term_gem_glass64_J40_4_H0.0.dat;0.345315469;1.407728267;312.5;0.0001;16;16
term_gem_glass64_J8_6_H0.0.dat;0.35821846;1.165232876;898.4375;0.0001;16;16
term_gem_glass64_J16_3_H0.0.dat;0.351552603;1.200540598;6806.25;0.0001;20;16
term_gem_glass64_J-6_6_H0.0.dat;0.364059502;1.261780234;572.9166667;0.0001;24;16
term_gem_glass64_J20_3_H0.0.dat;0.367119295;1.261780234;781.25;0.0001;24;16
term_gem_glass64_J-16_3_H0.0.dat;0.397947088;0.97415486;487.8826531;0.0001;28;16
term_gem_glass64_J36_4_H0.0.dat;0.359101493;1.300013437;2566.666667;0.0001;30;16
term_gem_glass64_J-44_9_H0.0.dat;0.360988455;1.274398036;849.609375;0.0001;32;16
term_gem_glass64_J66_0_H0.0.dat;0.35015986;1.261780234;1367.1875;0.0001;32;16
term_gem_glass64_J8_9_H0.0.dat;0.366726616;1.13096355;3037.109375;0.0001;32;16
term_gem_glass64_J4_5_H0.0.dat;0.345809893;1.300013437;1462.5;0.0001;40;16
term_gem_glass64_J-28_2_H0.0.dat;0.375635967;1.200540598;412.3263889;0.0001;48;16
term_gem_glass64_J-30_4_H0.0.dat;0.394713553;1.200540598;724.8263889;0.0001;48;16
term_gem_glass64_J6_1_H0.0.dat;0.387808926;1.212546004;384.9583829;0.0001;58;16
term_gem_glass64_J-24_0_H0.0.dat;0.355103708;1.313013571;876.4648438;0.0001;64;16
term_gem_glass64_J42_7_H0.0.dat;0.340483429;1.479536557;1875;0.0001;64;16
term_gem_glass64_J52_2_H0.0.dat;0.354014171;1.352799195;625;0.0001;64;16
term_gem_glass64_J58_3_H0.0.dat;0.360337341;1.274398036;3476.530612;0.0001;70;16
term_gem_glass64_J-52_5_H0.0.dat;0.359252965;1.479536557;607.6388889;0.0001;96;16
term_gem_glass64_J30_5_H0.0.dat;0.365771391;1.313013571;1909.722222;0.0001;96;16
term_gem_glass64_J40_3_H0.0.dat;0.356221614;1.261780234;9461.805556;0.0001;96;16
term_gem_glass64_J68_3_H0.0.dat;0.359434386;1.274398036;1649.305556;0.0001;96;16
term_gem_glass64_J-12_9_H0.0.dat;0.369525571;1.300013437;1363.888889;0.0001;120;16
term_gem_glass64_J-6_9_H0.0.dat;0.385191598;1.188654057;436.8055556;0.0001;120;16
term_gem_glass64_J-58_3_H0.0.dat;0.382213008;1.200540598;494.4393861;0.0001;124;16
term_gem_glass64_J-24_4_H0.0.dat;0.349574076;1.436023605;458.984375;0.0001;128;16
term_gem_glass64_J-68_0_H0.0.dat;0.368958429;1.393790364;336.3037109;0.0001;128;16
term_gem_glass64_J34_2_H0.0.dat;0.379550936;1.212546004;603.0273438;0.0001;128;16
term_gem_glass64_J-22_6_H0.0.dat;0.374052503;1.212546004;1082.396194;0.0001;136;16
term_gem_glass64_J2_5_H0.0.dat;0.371636263;1.339405144;648.0867347;0.0001;140;16
term_gem_glass64_J56_6_H0.0.dat;0.342656128;1.366327187;1555.742908;0.0001;142;16
term_gem_glass64_J66_4_H0.0.dat;0.365731003;1.450383841;3259.548611;0.0001;144;16
term_gem_glass64_J-54_9_H0.0.dat;0.376756089;1.300013437;399.3333333;0.0001;150;16
term_gem_glass64_J10_2_H0.0.dat;0.346733231;1.407728267;3249.609375;0.0001;160;16
term_gem_glass64_J6_0_H0.0.dat;0.364656758;1.339405144;1694.025134;0.0001;164;16
term_gem_glass64_J-14_9_H0.0.dat;0.373185276;1.326143707;646.9524793;0.0001;176;16
term_gem_glass64_J12_8_H0.0.dat;0.381099961;1.339405144;1472.916667;0.0001;180;16
term_gem_glass64_J54_2_H0.0.dat;0.378402968;1.326143707;7863.865932;0.0001;198;16
term_gem_glass64_J38_4_H0.0.dat;0.367599513;1.352799195;2116.5;0.0001;200;16
term_gem_glass64_J-14_0_H0.0.dat;0.380196175;1.287142016;2142.196746;0.0001;208;16
term_gem_glass64_J34_4_H0.0.dat;0.37261469;1.352799195;2280.880178;0.0001;208;16
term_gem_glass64_J-12_1_H0.0.dat;0.367534517;1.339405144;1306.25;0.0001;220;16
term_gem_glass64_J-42_6_H0.0.dat;0.382514873;1.326143707;824.1735537;0.0001;220;16
term_gem_glass64_J34_9_H0.0.dat;0.362954514;1.366327187;2628.071834;0.0001;230;16
term_gem_glass64_J20_7_H0.0.dat;0.357976999;1.393790364;604.9565344;0.0001;234;16
term_gem_glass64_J54_3_H0.0.dat;0.365987933;1.352799195;4029.123264;0.0001;240;16
term_gem_glass64_J-34_9_H0.0.dat;0.353721522;1.450383841;924.8185972;0.0001;244;16
term_gem_glass64_J52_1_H0.0.dat;0.361594381;1.366327187;2882.460837;0.0001;246;16
term_gem_glass64_J22_8_H0.0.dat;0.363786145;1.313013571;2617.1875;0.0001;256;16
term_gem_glass64_J-46_2_H0.0.dat;0.355737927;1.450383841;1099.888889;0.0001;300;16
term_gem_glass64_J62_9_H0.0.dat;0.374269636;1.274398036;4369.975042;0.0001;324;16
term_gem_glass64_J-30_5_H0.0.dat;0.38267219;1.352799195;1261.692177;0.0001;336;16
term_gem_glass64_J28_1_H0.0.dat;0.361801678;1.42180555;1378.501077;0.0001;342;16
term_gem_glass64_J4_8_H0.0.dat;0.353190337;1.379990459;1278.974044;0.0001;352;16
term_gem_glass64_J-72_2_H0.0.dat;0.365282642;1.42180555;396.5053763;0.0001;372;16
term_gem_glass64_J-54_4_H0.0.dat;0.364745288;1.352799195;1455.010308;0.0001;384;16
term_gem_glass64_J46_1_H0.0.dat;0.370537548;1.287142016;8517.064341;0.0001;394;16
term_gem_glass64_J34_5_H0.0.dat;0.351417352;1.300013437;3766.9375;0.0001;400;16
term_gem_glass64_J-20_0_H0.0.dat;0.355203482;1.366327187;2560.789571;0.0001;416;16
term_gem_glass64_J-2_8_H0.0.dat;0.355869203;1.393790364;2358.289931;0.0001;480;16
term_gem_glass64_J14_5_H0.0.dat;0.36730227;1.393790364;2124.956597;0.0001;480;16
term_gem_glass64_J-40_7_H0.0.dat;0.364317369;1.366327187;1593.356935;0.0001;490;16
term_gem_glass64_J-20_8_H0.0.dat;0.363504067;1.300013437;581.0591713;0.0001;528;16
term_gem_glass64_J42_9_H0.0.dat;0.379296048;1.339405144;2738.290822;0.0001;536;16
term_gem_glass64_J10_8_H0.0.dat;0.384521136;1.339405144;9480.932785;0.0001;540;16
term_gem_glass64_J38_3_H0.0.dat;0.372709245;1.366327187;4599.609375;0.0001;576;16
term_gem_glass64_J62_5_H0.0.dat;0.359568902;1.509275241;3651.842114;0.0001;588;16
term_gem_glass64_J42_0_H0.0.dat;0.354635539;1.46488768;4394.801766;0.0001;608;16
term_gem_glass64_J14_7_H0.0.dat;0.397808203;1.274398036;2347.558594;0.0001;640;16
term_gem_glass64_J-14_8_H0.0.dat;0.375395378;1.352799195;1189.90171;0.0001;654;16
term_gem_glass64_J30_2_H0.0.dat;0.387588691;1.326143707;2615.152746;0.0001;662;16
term_gem_glass64_J2_2_H0.0.dat;0.360282673;1.436023605;633.8969683;0.0001;684;16
term_gem_glass64_J-30_6_H0.0.dat;0.391074932;1.200540598;2693.066327;0.0001;700;16
term_gem_glass64_J50_0_H0.0.dat;0.370670593;1.393790364;14175.04135;0.0001;716;16
term_gem_glass64_J-4_5_H0.0.dat;0.366644787;1.274398036;3125.340505;0.0001;722;16
term_gem_glass64_J-34_3_H0.0.dat;0.364602951;1.352799195;2341.896457;0.0001;740;16
term_gem_glass64_J-52_6_H0.0.dat;0.378642305;1.436023605;728.6774276;0.0001;752;16
term_gem_glass64_J-36_4_H0.0.dat;0.376983291;1.339405144;1015.717456;0.0001;780;16
term_gem_glass64_J-14_6_H0.0.dat;0.385481993;1.313013571;1075.671488;0.0001;792;16
term_gem_glass64_J-64_4_H0.0.dat;0.373550273;1.436023605;330.3174736;0.0001;804;16
term_gem_glass64_J56_3_H0.0.dat;0.367163604;1.436023605;8856.023243;0.0001;840;16
term_gem_glass64_J-6_8_H0.0.dat;0.396568827;1.366327187;796.745456;0.0001;896;16
term_gem_glass64_J-36_6_H0.0.dat;0.364978326;1.379990459;1350.457028;0.0001;936;16
term_gem_glass64_J14_3_H0.0.dat;0.380815678;1.379990459;4525.083438;0.0001;936;16
term_gem_glass64_J-4_0_H0.0.dat;0.365668329;1.46488768;2630.739796;0.0001;1008;16
term_gem_glass64_J-8_5_H0.0.dat;0.380400765;1.46488768;587.9807692;0.0001;1040;16
term_gem_glass64_J8_5_H0.0.dat;0.374498481;1.379990459;1322.831127;0.0001;1052;16
term_gem_glass64_J-68_1_H0.0.dat;0.376039801;1.46488768;544.4268681;0.0001;1056;16
term_gem_glass64_J-4_7_H0.0.dat;0.353409964;1.509275241;3270.842344;0.0001;1088;16
term_gem_glass64_J-18_7_H0.0.dat;0.375617475;1.494331922;974.8903813;0.0001;1176;16
term_gem_glass64_J-52_2_H0.0.dat;0.362895379;1.436023605;1145.741826;0.0001;1190;16
term_gem_glass64_J-32_9_H0.0.dat;0.370948209;1.450383841;412.0699666;0.0001;1328;16
term_gem_glass64_J-8_0_H0.0.dat;0.362964431;1.42180555;2008.896318;0.0001;1398;16
term_gem_glass64_J-38_3_H0.0.dat;0.366134215;1.407728267;705.6098736;0.0001;1406;16
term_gem_glass64_J-10_4_H0.0.dat;0.367730426;1.494331922;1469.380427;0.0001;1472;16
term_gem_glass64_J16_7_H0.0.dat;0.370807491;1.46488768;7315.098984;0.0001;1474;16
term_gem_glass64_J38_5_H0.0.dat;0.351117353;1.46488768;10557.3789;0.0001;1504;16
term_gem_glass64_J60_8_H0.0.dat;0.354654903;1.586263447;5167.46384;0.0001;1560;16
term_gem_glass64_J54_9_H0.0.dat;0.368168653;1.450383841;15498.29422;0.0001;1636;16
term_gem_glass64_J40_5_H0.0.dat;0.373190874;1.46488768;5310.722866;0.0001;1670;16
term_gem_glass64_J22_2_H0.0.dat;0.33863002;1.634328816;3303.674653;0.0001;1672;16
term_gem_glass64_J40_1_H0.0.dat;0.374459465;1.436023605;2189.667143;0.0001;1890;16
term_gem_glass64_J28_7_H0.0.dat;0.356234561;1.539611674;10697.4775;0.0001;2000;16
term_gem_glass64_J62_4_H0.0.dat;0.358252086;1.509275241;25849.66421;0.0001;2048;16
term_gem_glass64_J-74_1_H0.0.dat;0.379473394;1.407728267;775.2572891;0.0001;2452;16
term_gem_glass64_J68_9_H0.0.dat;0.359049644;1.524367994;12512.74957;0.0001;2504;16
term_gem_glass64_J-58_6_H0.0.dat;0.375249537;1.42180555;1542.74028;0.0001;3164;16
term_gem_glass64_J-8_2_H0.0.dat;0.384947597;1.450383841;2707.020324;0.0001;3456;16
term_gem_glass64_J-36_1_H0.0.dat;0.372070223;1.494331922;1549.921298;0.0001;3494;16
term_gem_glass64_J-56_8_H0.0.dat;0.37818762;1.46488768;1121.160948;0.0001;3510;16
term_gem_glass64_J-18_4_H0.0.dat;0.38667671;1.46488768;1934.657656;0.0001;3960;16
term_gem_glass64_J58_0_H0.0.dat;0.361246033;1.509275241;6953.494501;0.0001;4088;16
term_gem_glass64_J-68_2_H0.0.dat;0.369150193;1.494331922;1005.060518;0.0001;5472;16
term_gem_glass64_J-2_9_H0.0.dat;0.385314095;1.42180555;5132.418116;0.0001;5538;16
term_gem_glass64_J-10_8_H0.0.dat;0.378145798;1.555007791;996.3062657;0.0001;16218;16
term_gem_glass64_J-20_5_H0.0.dat;0.341047763;1.165232876;788.8888889;0.0001;30;17
term_gem_glass64_J-38_7_H0.0.dat;0.365818357;1.236918178;288.8888889;0.0001;30;17
term_gem_glass64_J-44_6_H0.0.dat;0.350576006;1.212546004;931.25;0.0001;40;17
term_gem_glass64_J16_4_H0.0.dat;0.337875822;1.326143707;3437.5;0.0001;40;17
term_gem_glass64_J14_8_H0.0.dat;0.350345412;1.119765891;703.7706612;0.0001;44;17
term_gem_glass64_J-18_5_H0.0.dat;0.359223882;1.24928736;925.980975;0.0001;58;17
term_gem_glass64_J38_2_H0.0.dat;0.358360031;1.142273185;3193.359375;0.0001;64;17
term_gem_glass64_J22_3_H0.0.dat;0.342528224;1.153695917;846.3541667;0.0001;96;17
term_gem_glass64_J-32_2_H0.0.dat;0.3410759;1.326143707;711.8055556;0.0001;108;17
term_gem_glass64_J10_1_H0.0.dat;0.337121374;1.313013571;3637.782402;0.0001;116;17
term_gem_glass64_J-18_3_H0.0.dat;0.350249601;1.065418823;531.0763889;0.0001;120;17
term_gem_glass64_J-24_8_H0.0.dat;0.349175135;1.176885205;694.7515609;0.0001;124;17
term_gem_glass64_J-30_2_H0.0.dat;0.368291165;1.13096355;1202.246094;0.0001;160;17
term_gem_glass64_J20_0_H0.0.dat;0.343747041;1.287142016;1063.633787;0.0001;168;17
term_gem_glass64_J-22_2_H0.0.dat;0.330835052;1.407728267;1697.608025;0.0001;180;17
term_gem_glass64_J32_3_H0.0.dat;0.33840397;1.274398036;7825.520833;0.0001;192;17
term_gem_glass64_J20_6_H0.0.dat;0.348947662;1.300013437;1600.25;0.0001;200;17
term_gem_glass64_J-32_8_H0.0.dat;0.355336423;1.274398036;800.6078957;0.0001;208;17
term_gem_glass64_J-6_4_H0.0.dat;0.349106971;1.287142016;1441.383136;0.0001;208;17
term_gem_glass64_J0_2_H0.0.dat;0.341269481;1.24928736;1440.816327;0.0001;210;17
term_gem_glass64_J-12_2_H0.0.dat;0.349619109;1.24928736;1057.527435;0.0001;216;17
term_gem_glass64_J30_0_H0.0.dat;0.35363725;1.393790364;3285.416667;0.0001;240;17
term_gem_glass64_J-20_4_H0.0.dat;0.360380263;1.200540598;2357.245057;0.0001;248;17
term_gem_glass64_J24_6_H0.0.dat;0.361489216;1.24928736;1893.148463;0.0001;252;17
term_gem_glass64_J-22_9_H0.0.dat;0.350739283;1.212546004;1002.460686;0.0001;264;17
term_gem_glass64_J48_8_H0.0.dat;0.364001805;1.200540598;4756.940577;0.0001;268;17
term_gem_glass64_J20_4_H0.0.dat;0.358037294;1.300013437;790.9922246;0.0001;286;17
term_gem_glass64_J18_5_H0.0.dat;0.335894535;1.366327187;885.4166667;0.0001;288;17
term_gem_glass64_J38_0_H0.0.dat;0.343374976;1.274398036;5005.859375;0.0001;320;17
term_gem_glass64_J20_5_H0.0.dat;0.364529713;1.212546004;1474.997046;0.0001;368;17
term_gem_glass64_J-16_6_H0.0.dat;0.355240017;1.300013437;1180.555556;0.0001;384;17
term_gem_glass64_J20_8_H0.0.dat;0.35260833;1.200540598;2473.890516;0.0001;384;17
term_gem_glass64_J22_9_H0.0.dat;0.35653289;1.326143707;1003.081597;0.0001;480;17
term_gem_glass64_J-62_9_H0.0.dat;0.340584531;1.393790364;545.3293776;0.0001;494;17
term_gem_glass64_J12_1_H0.0.dat;0.335433603;1.509275241;2103.557822;0.0001;576;17
term_gem_glass64_J48_4_H0.0.dat;0.351141456;1.366327187;4402.006173;0.0001;576;17
term_gem_glass64_J-50_2_H0.0.dat;0.358835597;1.313013571;567.6780353;0.0001;584;17
term_gem_glass64_J-2_2_H0.0.dat;0.350925147;1.326143707;643.1473703;0.0001;592;17
term_gem_glass64_J-42_3_H0.0.dat;0.343822422;1.393790364;1756.499954;0.0001;592;17
term_gem_glass64_J-38_2_H0.0.dat;0.344598656;1.366327187;483.0061894;0.0001;608;17
term_gem_glass64_J-28_1_H0.0.dat;0.382110036;1.261780234;1095.121022;0.0001;656;17
term_gem_glass64_J0_4_H0.0.dat;0.367277463;1.326143707;2265.891873;0.0001;660;17
term_gem_glass64_J-50_3_H0.0.dat;0.345470475;1.339405144;1269.673173;0.0001;696;17
term_gem_glass64_J-34_0_H0.0.dat;0.333881468;1.450383841;747.8010204;0.0001;700;17
term_gem_glass64_J18_3_H0.0.dat;0.369193985;1.165232876;3590.847338;0.0001;708;17
term_gem_glass64_J16_2_H0.0.dat;0.336435033;1.393790364;2883.86852;0.0001;716;17
term_gem_glass64_J4_9_H0.0.dat;0.367994739;1.200540598;2290.808308;0.0001;738;17
term_gem_glass64_J-16_7_H0.0.dat;0.361680312;1.313013571;2226.32973;0.0001;762;17
term_gem_glass64_J50_7_H0.0.dat;0.381803325;1.200540598;7693.187036;0.0001;764;17
term_gem_glass64_J36_2_H0.0.dat;0.327960288;1.436023605;1302.066379;0.0001;768;17
term_gem_glass64_J-2_7_H0.0.dat;0.361082352;1.313013571;3014.281073;0.0001;920;17
term_gem_glass64_J-40_2_H0.0.dat;0.350297431;1.300013437;1975.358405;0.0001;948;17
term_gem_glass64_J50_5_H0.0.dat;0.347284612;1.313013571;6423.979592;0.0001;980;17
term_gem_glass64_J48_6_H0.0.dat;0.354172529;1.236918178;7057.549102;0.0001;992;17
term_gem_glass64_J-42_9_H0.0.dat;0.359288274;1.313013571;673.9681197;0.0001;1006;17
term_gem_glass64_J-2_1_H0.0.dat;0.328300875;1.407728267;1170.897144;0.0001;1224;17
term_gem_glass64_J-36_5_H0.0.dat;0.349449623;1.326143707;1032.779038;0.0001;1260;17
term_gem_glass64_J-16_2_H0.0.dat;0.368625168;1.300013437;2785.336537;0.0001;1374;17
term_gem_glass64_J-20_3_H0.0.dat;0.34377737;1.42180555;872.0195128;0.0001;1486;17
term_gem_glass64_J26_2_H0.0.dat;0.343302857;1.42180555;9399.681091;0.0001;1536;17
term_gem_glass64_J24_2_H0.0.dat;0.358352158;1.313013571;1774.450362;0.0001;1548;17
term_gem_glass64_J14_6_H0.0.dat;0.374167202;1.274398036;858.7291093;0.0001;1650;17
term_gem_glass64_J0_8_H0.0.dat;0.37023617;1.287142016;2877.919591;0.0001;1674;17
term_gem_glass64_J-44_0_H0.0.dat;0.368658137;1.300013437;1539.123687;0.0001;1696;17
term_gem_glass64_J38_1_H0.0.dat;0.36798039;1.287142016;5406.217618;0.0001;1754;17
term_gem_glass64_J66_9_H0.0.dat;0.34589275;1.393790364;10991.30719;0.0001;1812;17
term_gem_glass64_J32_7_H0.0.dat;0.365158081;1.436023605;3700.640364;0.0001;2072;17
term_gem_glass64_J34_3_H0.0.dat;0.344916491;1.313013571;4203.393121;0.0001;2080;17
term_gem_glass64_J-14_7_H0.0.dat;0.371056513;1.274398036;1882.768239;0.0001;2232;17
term_gem_glass64_J10_9_H0.0.dat;0.360817758;1.393790364;1403.792684;0.0001;2268;17
term_gem_glass64_J56_5_H0.0.dat;0.361128203;1.407728267;7045.969957;0.0001;2532;17
term_gem_glass64_J-28_6_H0.0.dat;0.348121882;1.352799195;1586.511362;0.0001;2544;17
term_gem_glass64_J-16_5_H0.0.dat;0.360795568;1.339405144;1334.107193;0.0001;2664;17
term_gem_glass64_J-40_5_H0.0.dat;0.368356402;1.300013437;888.7270185;0.0001;2768;17
term_gem_glass64_J32_5_H0.0.dat;0.334547236;1.509275241;4639.77389;0.0001;3144;17
term_gem_glass64_J-44_7_H0.0.dat;0.355057203;1.352799195;2070.111264;0.0001;3372;17
term_gem_glass64_J16_1_H0.0.dat;0.361000978;1.339405144;1286.276846;0.0001;3468;17
term_gem_glass64_J26_9_H0.0.dat;0.359136825;1.393790364;4048.404558;0.0001;3560;17
term_gem_glass64_J-4_9_H0.0.dat;0.357154075;1.300013437;2053.727102;0.0001;3592;17
term_gem_glass64_J-8_4_H0.0.dat;0.372933994;1.366327187;1269.028224;0.0001;3866;17
term_gem_glass64_J-58_8_H0.0.dat;0.335302579;1.479536557;1045.495253;0.0001;5252;17
term_gem_glass64_J2_6_H0.0.dat;0.352061437;1.366327187;1715.604321;0.0001;5408;17
term_gem_glass64_J54_4_H0.0.dat;0.34899721;1.436023605;7685.291427;0.0001;5856;17
term_gem_glass64_J52_6_H0.0.dat;0.348407;1.494331922;14586.31625;0.0001;6534;17
term_gem_glass64_J-46_5_H0.0.dat;0.346317592;1.379990459;910.5970554;0.0001;6760;17
term_gem_glass64_J-34_7_H0.0.dat;0.365297464;1.450383841;1651.848401;0.0001;8672;17
term_gem_glass64_J34_7_H0.0.dat;0.359842063;1.509275241;7088.619946;0.0001;9476;17
term_gem_glass64_J56_7_H0.0.dat;0.344871944;1.494331922;20204.6856;0.0001;11328;17
term_gem_glass64_J60_1_H0.0.dat;0.348390551;1.555007791;12399.18796;0.0001;23016;17
term_gem_glass64_J68_1_H0.0.dat;0.364872028;1.586263447;6930.884903;0.0001;61288;17
term_gem_glass64_J-4_3_H0.0.dat;0.317505482;1.212546004;1523.4375;0.0001;48;18
term_gem_glass64_J44_7_H0.0.dat;0.313269412;1.224671464;2760.416667;0.0001;48;18
term_gem_glass64_J-6_0_H0.0.dat;0.319156644;1.086833742;759.9914966;0.0001;84;18
term_gem_glass64_J-40_3_H0.0.dat;0.33338977;1.1086791;948.591821;0.0001;144;18
term_gem_glass64_J4_1_H0.0.dat;0.312871695;1.261780234;370.0617284;0.0001;180;18
term_gem_glass64_J38_7_H0.0.dat;0.34046428;1.076073012;5472.784777;0.0001;196;18
term_gem_glass64_J24_9_H0.0.dat;0.320061227;1.339405144;7403.393864;0.0001;462;18
term_gem_glass64_J-28_0_H0.0.dat;0.333867146;1.165232876;869.1184807;0.0001;504;18
term_gem_glass64_J-18_2_H0.0.dat;0.344775216;1.054870122;2403.410664;0.0001;636;18
term_gem_glass64_J-28_9_H0.0.dat;0.329177636;1.224671464;858.0133309;0.0001;678;18
term_gem_glass64_J28_4_H0.0.dat;0.349176089;1.165232876;3269.475682;0.0001;816;18
term_gem_glass64_J-16_1_H0.0.dat;0.358242598;1.054870122;1333.471074;0.0001;880;18
term_gem_glass64_J12_5_H0.0.dat;0.340011677;1.236918178;3610.200855;0.0001;1028;18
term_gem_glass64_J-40_4_H0.0.dat;0.345288583;1.212546004;965.569161;0.0001;1050;18
term_gem_glass64_J0_5_H0.0.dat;0.330025577;1.287142016;1504.760484;0.0001;1192;18
term_gem_glass64_J2_8_H0.0.dat;0.334136137;1.287142016;1223.928193;0.0001;1728;18
term_gem_glass64_J-30_0_H0.0.dat;0.360305915;1.200540598;1845.626646;0.0001;2736;18
term_gem_glass64_J28_0_H0.0.dat;0.332787676;1.300013437;2689.082649;0.0001;2742;18
term_gem_glass64_J-12_6_H0.0.dat;0.336432569;1.212546004;1383.507563;0.0001;2744;18
term_gem_glass64_J-4_1_H0.0.dat;0.347456723;1.274398036;2147.360145;0.0001;3464;18
term_gem_glass64_J24_7_H0.0.dat;0.336258407;1.224671464;1896.303151;0.0001;3612;18
term_gem_glass64_J-32_4_H0.0.dat;0.336466212;1.352799195;2687.540689;0.0001;4112;18
term_gem_glass64_J32_6_H0.0.dat;0.337684275;1.287142016;5325.11032;0.0001;4356;18
term_gem_glass64_J-52_3_H0.0.dat;0.336287569;1.274398036;1358.496136;0.0001;4602;18
term_gem_glass64_J-6_1_H0.0.dat;0.337951537;1.352799195;3065.628793;0.0001;4672;18
term_gem_glass64_J-4_6_H0.0.dat;0.335427221;1.326143707;2109.830709;0.0001;4832;18
term_gem_glass64_J-20_9_H0.0.dat;0.350267122;1.313013571;2174.001327;0.0001;4980;18
term_gem_glass64_J-64_8_H0.0.dat;0.33991666;1.379990459;669.0853469;0.0001;7974;18
term_gem_glass64_J-14_5_H0.0.dat;0.352521748;1.313013571;1807.178002;0.0001;9024;18
term_gem_glass64_J-60_6_H0.0.dat;0.345090723;1.393790364;826.4218593;0.0001;9072;18
term_gem_glass64_J0_1_H0.0.dat;0.338502695;1.393790364;2593.458045;0.0001;12032;18
term_gem_glass64_J-12_0_H0.0.dat;0.343693967;1.379990459;1412.197245;0.0001;19256;18
term_gem_glass64_J28_3_H0.0.dat;0.346364429;1.42180555;4786.580935;0.0001;20196;18
term_gem_glass64_J28_6_H0.0.dat;0.346183938;1.450383841;4428.435247;0.0001;31688;18
term_gem_glass64_J50_1_H0.0.dat;0.347999739;1.42180555;11457.40143;0.0001;47486;18
term_gem_glass64_J-48_2_H0.0.dat;0.35700448;1.450383841;986.5256059;0.0001;57206;18
term_gem_glass64_J12_7_H0.0.dat;0.308154481;1.212546004;4625.360154;0.0001;684;19
term_gem_glass64_J-38_4_H0.0.dat;0.349839448;1.044425863;1440.266447;0.0001;2644;19
term_gem_glass64_J54_0_H0.0.dat;0.294715048;1.407728267;8678.531163;0.0001;3296;19
term_gem_glass64_J8_2_H0.0.dat;0.311885718;1.287142016;6212.121244;0.0001;4360;19
term_gem_glass64_J26_8_H0.0.dat;0.319054486;1.224671464;6030.947757;0.0001;5300;19
term_gem_glass64_J-44_2_H0.0.dat;0.32669487;1.287142016;1814.795525;0.0001;8640;19
term_gem_glass64_J6_7_H0.0.dat;0.324288611;1.366327187;2103.856152;0.0001;14680;19
term_gem_glass64_J64_2_H0.0.dat;0.329775113;1.339405144;15267.86613;0.0001;18142;19
term_gem_glass64_J-28_4_H0.0.dat;0.325365164;1.352799195;1947.044389;0.0001;48544;19
term_gem_glass64_J16_9_H0.0.dat;0.325090039;1.46488768;2721.404219;0.0001;71288;19
term_gem_glass64_J26_1_H0.0.dat;0.322618595;1.539611674;3847.548276;0.0001;194796;19
term_gem_glass64_J48_1_H0.0.dat;0.307675434;1.200540598;4108.34253;0.0001;20988;20
